ID,Дата,Год,Месяц_год,Местоположение,Бренд,Товар,Количество,Продажи,Себестоимость,Прибыль,Рентабельность
,2022-09-01,2022,202209,на Писаревской,Gunverse,GU grou-6409,35,324135,141750.0,182385.0,128.67
,2022-10-01,2022,202210,на Писаревской,Gunverse,GU grou-6409,29,311982,117450.0,194532.0,165.63
,2022-11-01,2022,202211,на Писаревской,Gunverse,GU grou-6409,21,216783,85050.0,131733.0,154.89
,2022-12-01,2022,202212,на Писаревской,Gunverse,GU grou-6409,25,236950,101250.0,135700.0,134.02
,2021-01-01,2021,202101,на Писаревской,Gunverse,GU gre-2865,33,254100,131669.99999999997,122430.00000000003,92.98
,2021-02-01,2021,202102,на Писаревской,Gunverse,GU gre-2865,21,177996,83789.99999999999,94206.00000000001,112.43
,2021-03-01,2021,202103,на Писаревской,Gunverse,GU gre-2865,17,132141,67829.99999999999,64311.000000000015,94.81
,2021-04-01,2021,202104,на Писаревской,Gunverse,GU gre-2865,31,275869,123689.99999999999,152179.0,123.03
,2021-05-01,2021,202105,на Писаревской,Gunverse,GU gre-2865,40,340240,159599.99999999997,180640.00000000003,113.18
,2021-06-01,2021,202106,на Писаревской,Gunverse,GU gre-2865,38,311828,151619.99999999997,160208.00000000003,105.66
,2021-07-01,2021,202107,на Писаревской,Gunverse,GU gre-2865,40,286960,159599.99999999997,127360.00000000003,79.8
,2021-08-01,2021,202108,на Писаревской,Gunverse,GU gre-2865,33,238623,131669.99999999997,106953.00000000003,81.23
,2021-09-01,2021,202109,на Писаревской,Gunverse,GU gre-2865,36,286236,143639.99999999997,142596.00000000003,99.27
,2021-10-01,2021,202110,на Писаревской,Gunverse,GU gre-2865,29,250502,115709.99999999999,134792.0,116.49
,2021-11-01,2021,202111,на Писаревской,Gunverse,GU gre-2865,21,185703,83789.99999999999,101913.00000000001,121.63
,2021-12-01,2021,202112,на Писаревской,Gunverse,GU gre-2865,25,186200,99749.99999999999,86450.00000000001,86.67
,2022-01-01,2022,202201,на Писаревской,Gunverse,GU gre-2865,37,307063,147629.99999999997,159433.00000000003,107.99
,2022-02-01,2022,202202,на Писаревской,Gunverse,GU gre-2865,23,183724,91769.99999999999,91954.00000000001,100.2
,2022-03-01,2022,202203,на Писаревской,Gunverse,GU gre-2865,19,143412,75809.99999999999,67602.00000000001,89.17
,2022-04-01,2022,202204,на Писаревской,Gunverse,GU gre-2865,34,275298,135659.99999999997,139638.00000000003,102.93
,2022-05-01,2022,202205,на Писаревской,Gunverse,GU gre-2865,44,393272,175559.99999999997,217712.00000000003,124.01
,2022-06-01,2022,202206,на Писаревской,Gunverse,GU gre-2865,41,336077,163589.99999999997,172487.00000000003,105.44
,2022-07-01,2022,202207,на Писаревской,Gunverse,GU gre-2865,44,292644,175559.99999999997,117084.00000000003,66.69
,2022-08-01,2022,202208,на Писаревской,Gunverse,GU gre-2865,37,298923,147629.99999999997,151293.00000000003,102.48
,2022-09-01,2022,202209,на Писаревской,Gunverse,GU gre-2865,39,319098,155609.99999999997,163488.00000000003,105.06
,2022-10-01,2022,202210,на Писаревской,Gunverse,GU gre-2865,32,277760,127679.99999999999,150080.0,117.54
,2022-11-01,2022,202211,на Писаревской,Gunverse,GU gre-2865,23,204585,91769.99999999999,112815.00000000001,122.93
,2022-12-01,2022,202212,на Писаревской,Gunverse,GU gre-2865,28,204708,111719.99999999999,92988.00000000001,83.23
,2021-01-01,2021,202101,на Писаревской,Gunverse,GU earth-4729,29,267525,120785.0,146740.0,121.49
,2021-02-01,2021,202102,на Писаревской,Gunverse,GU earth-4729,18,169380,74970.0,94410.0,125.93
,2021-03-01,2021,202103,на Писаревской,Gunverse,GU earth-4729,15,133605,62475.0,71130.0,113.85
,2021-04-01,2021,202104,на Писаревской,Gunverse,GU earth-4729,27,290250,112455.0,177795.0,158.1
,2021-05-01,2021,202105,на Писаревской,Gunverse,GU earth-4729,35,369005,145775.0,223230.0,153.13
,2021-06-01,2021,202106,на Писаревской,Gunverse,GU earth-4729,33,335511,137445.0,198066.0,144.11
,2021-07-01,2021,202107,на Писаревской,Gunverse,GU earth-4729,35,281610,145775.0,135835.0,93.18
,2021-08-01,2021,202108,на Писаревской,Gunverse,GU earth-4729,29,269932,120785.0,149147.0,123.48
,2021-09-01,2021,202109,на Писаревской,Gunverse,GU earth-4729,31,298561,129115.0,169446.0,131.24
,2021-10-01,2021,202110,на Писаревской,Gunverse,GU earth-4729,26,264134,108290.0,155844.0,143.91
,2021-11-01,2021,202111,на Писаревской,Gunverse,GU earth-4729,18,180054,74970.0,105084.0,140.17
,2021-12-01,2021,202112,на Писаревской,Gunverse,GU earth-4729,22,205612,91630.0,113982.0,124.39
,2022-01-01,2022,202201,на Писаревской,Gunverse,GU earth-4729,32,299232,133280.0,165952.0,124.51
,2022-02-01,2022,202202,на Писаревской,Gunverse,GU earth-4729,20,196940,83300.0,113640.0,136.42
,2022-03-01,2022,202203,на Писаревской,Gunverse,GU earth-4729,16,148144,66640.0,81504.0,122.3
,2022-04-01,2022,202204,на Писаревской,Gunverse,GU earth-4729,30,292320,124950.0,167370.0,133.95
,2022-05-01,2022,202205,на Писаревской,Gunverse,GU earth-4729,38,399114,158270.0,240844.0,152.17
,2022-06-01,2022,202206,на Писаревской,Gunverse,GU earth-4729,36,333252,149940.0,183312.0,122.26
,2022-07-01,2022,202207,на Писаревской,Gunverse,GU earth-4729,38,333070,158270.0,174800.0,110.44
,2022-08-01,2022,202208,на Писаревской,Gunverse,GU earth-4729,32,303872,133280.0,170592.0,128.0
,2022-09-01,2022,202209,на Писаревской,Gunverse,GU earth-4729,34,326468,141610.0,184858.0,130.54
,2022-10-01,2022,202210,на Писаревской,Gunverse,GU earth-4729,28,271208,116620.0,154588.0,132.56
,2022-11-01,2022,202211,на Писаревской,Gunverse,GU earth-4729,20,186360,83300.0,103060.0,123.72
,2022-12-01,2022,202212,на Писаревской,Gunverse,GU earth-4729,24,211512,99960.0,111552.0,111.6
,2021-01-01,2021,202101,на Писаревской,Gunverse,GU ais-4465,29,223880,88740.0,135140.0,152.29
,2021-02-01,2021,202102,на Писаревской,Gunverse,GU ais-4465,18,142290,55080.0,87210.0,158.33
,2021-03-01,2021,202103,на Писаревской,Gunverse,GU ais-4465,15,103470,45900.0,57570.0,125.42
,2021-04-01,2021,202104,на Писаревской,Gunverse,GU ais-4465,27,216324,82620.0,133704.0,161.83
,2021-05-01,2021,202105,на Писаревской,Gunverse,GU ais-4465,35,283850,107100.0,176750.0,165.03
,2021-06-01,2021,202106,на Писаревской,Gunverse,GU ais-4465,33,232452,100980.0,131472.0,130.2
,2021-07-01,2021,202107,на Писаревской,Gunverse,GU ais-4465,35,211680,107100.0,104580.0,97.65
,2021-08-01,2021,202108,на Писаревской,Gunverse,GU ais-4465,29,196562,88740.0,107822.0,121.5
,2021-09-01,2021,202109,на Писаревской,Gunverse,GU ais-4465,31,221960,94860.0,127100.0,133.99
,2021-10-01,2021,202110,на Писаревской,Gunverse,GU ais-4465,26,197002,79560.0,117442.0,147.61
,2021-11-01,2021,202111,на Писаревской,Gunverse,GU ais-4465,18,135828,55080.0,80748.0,146.6
,2021-12-01,2021,202112,на Писаревской,Gunverse,GU ais-4465,22,156310,67320.0,88990.0,132.19
,2022-01-01,2022,202201,на Писаревской,Gunverse,GU ais-4465,32,237632,97920.0,139712.0,142.68
,2022-02-01,2022,202202,на Писаревской,Gunverse,GU ais-4465,20,157700,61200.0,96500.0,157.68
,2022-03-01,2022,202203,на Писаревской,Gunverse,GU ais-4465,16,106016,48960.0,57056.0,116.54
,2022-04-01,2022,202204,на Писаревской,Gunverse,GU ais-4465,30,246960,91800.0,155160.0,169.02
,2022-05-01,2022,202205,на Писаревской,Gunverse,GU ais-4465,38,303126,116280.0,186846.0,160.69
,2022-06-01,2022,202206,на Писаревской,Gunverse,GU ais-4465,36,281124,110160.0,170964.0,155.2
,2022-07-01,2022,202207,на Писаревской,Gunverse,GU ais-4465,38,212116,116280.0,95836.0,82.42
,2022-08-01,2022,202208,на Писаревской,Gunverse,GU ais-4465,32,233344,97920.0,135424.0,138.3
,2022-09-01,2022,202209,на Писаревской,Gunverse,GU ais-4465,34,218756,104040.0,114716.0,110.26
,2022-10-01,2022,202210,на Писаревской,Gunverse,GU ais-4465,28,207984,85680.0,122304.0,142.75
,2022-11-01,2022,202211,на Писаревской,Gunverse,GU ais-4465,20,149420,61200.0,88220.0,144.15
,2022-12-01,2022,202212,на Писаревской,Gunverse,GU ais-4465,24,160176,73440.0,86736.0,118.1
,2021-01-01,2021,202101,на Писаревской,Gunverse,GU ice-8917,31,275404,107136.0,168268.0,157.06
,2021-02-01,2021,202102,на Писаревской,Gunverse,GU ice-8917,19,170392,65664.0,104728.0,159.49
,2021-03-01,2021,202103,на Писаревской,Gunverse,GU ice-8917,16,134640,55296.0,79344.0,143.49
,2021-04-01,2021,202104,на Писаревской,Gunverse,GU ice-8917,29,256650,100224.0,156426.0,156.08
,2021-05-01,2021,202105,на Писаревской,Gunverse,GU ice-8917,36,350028,124416.0,225612.0,181.34
,2021-06-01,2021,202106,на Писаревской,Gunverse,GU ice-8917,34,301818,117504.0,184314.0,156.86
,2021-07-01,2021,202107,на Писаревской,Gunverse,GU ice-8917,36,247824,124416.0,123408.0,99.19
,2021-08-01,2021,202108,на Писаревской,Gunverse,GU ice-8917,31,262074,107136.0,154938.0,144.62
,2021-09-01,2021,202109,на Писаревской,Gunverse,GU ice-8917,32,260096,110592.0,149504.0,135.19
,2021-10-01,2021,202110,на Писаревской,Gunverse,GU ice-8917,27,239841,93312.0,146529.0,157.03
,2021-11-01,2021,202111,на Писаревской,Gunverse,GU ice-8917,19,169689,65664.0,104025.0,158.42
,2021-12-01,2021,202112,на Писаревской,Gunverse,GU ice-8917,23,173098,79488.0,93610.0,117.77
,2022-01-01,2022,202201,на Писаревской,Gunverse,GU ice-8917,34,297500,117504.0,179996.0,153.18
,2022-02-01,2022,202202,на Писаревской,Gunverse,GU ice-8917,21,174699,72576.0,102123.0,140.71
,2022-03-01,2022,202203,на Писаревской,Gunverse,GU ice-8917,17,126259,58752.0,67507.0,114.9
,2022-04-01,2022,202204,на Писаревской,Gunverse,GU ice-8917,32,284896,110592.0,174304.0,157.61
,2022-05-01,2022,202205,на Писаревской,Gunverse,GU ice-8917,40,372120,138240.0,233880.0,169.18
,2022-06-01,2022,202206,на Писаревской,Gunverse,GU ice-8917,38,350740,131328.0,219412.0,167.07
,2022-07-01,2022,202207,на Писаревской,Gunverse,GU ice-8917,40,252680,138240.0,114440.0,82.78
,2022-08-01,2022,202208,на Писаревской,Gunverse,GU ice-8917,34,273836,117504.0,156332.0,133.04
,2022-09-01,2022,202209,на Писаревской,Gunverse,GU ice-8917,36,302976,124416.0,178560.0,143.52
,2022-10-01,2022,202210,на Писаревской,Gunverse,GU ice-8917,29,263436,100224.0,163212.0,162.85
,2022-11-01,2022,202211,на Писаревской,Gunverse,GU ice-8917,21,178647,72576.0,106071.0,146.15
,2022-12-01,2022,202212,на Писаревской,Gunverse,GU ice-8917,25,209050,86400.0,122650.0,141.96
,2021-01-01,2021,202101,на Писаревской,Gunverse,GU ai-3849,32,337120,165984.0,171136.0,103.1
,2021-02-01,2021,202102,на Писаревской,Gunverse,GU ai-3849,20,212860,103740.0,109120.0,105.19
,2021-03-01,2021,202103,на Писаревской,Gunverse,GU ai-3849,16,159936,82992.0,76944.0,92.71
,2021-04-01,2021,202104,на Писаревской,Gunverse,GU ai-3849,30,321840,155610.0,166230.0,106.82
,2021-05-01,2021,202105,на Писаревской,Gunverse,GU ai-3849,37,430828,191919.0,238909.0,124.48
,2021-06-01,2021,202106,на Писаревской,Gunverse,GU ai-3849,35,372540,181545.0,190995.0,105.21
,2021-07-01,2021,202107,на Писаревской,Gunverse,GU ai-3849,37,328634,191919.0,136715.0,71.24
,2021-08-01,2021,202108,на Писаревской,Gunverse,GU ai-3849,32,306368,165984.0,140384.0,84.58
,2021-09-01,2021,202109,на Писаревской,Gunverse,GU ai-3849,33,339009,171171.0,167838.0,98.05
,2021-10-01,2021,202110,на Писаревской,Gunverse,GU ai-3849,28,293468,145236.0,148232.0,102.06
,2021-11-01,2021,202111,на Писаревской,Gunverse,GU ai-3849,20,202220,103740.0,98480.0,94.93
,2021-12-01,2021,202112,на Писаревской,Gunverse,GU ai-3849,24,222408,124488.0,97920.0,78.66
,2022-01-01,2022,202201,на Писаревской,Gunverse,GU ai-3849,35,376845,181545.0,195300.0,107.58
,2022-02-01,2022,202202,на Писаревской,Gunverse,GU ai-3849,22,237886,114114.0,123772.0,108.46
,2022-03-01,2022,202203,на Писаревской,Gunverse,GU ai-3849,18,169956,93366.0,76590.0,82.03
,2022-04-01,2022,202204,на Писаревской,Gunverse,GU ai-3849,33,350394,171171.0,179223.0,104.7
,2022-05-01,2022,202205,на Писаревской,Gunverse,GU ai-3849,41,465186,212667.0,252519.0,118.74
,2022-06-01,2022,202206,на Писаревской,Gunverse,GU ai-3849,39,407862,202293.0,205569.0,101.62
,2022-07-01,2022,202207,на Писаревской,Gunverse,GU ai-3849,41,375396,212667.0,162729.0,76.52
,2022-08-01,2022,202208,на Писаревской,Gunverse,GU ai-3849,35,327075,181545.0,145530.0,80.16
,2022-09-01,2022,202209,на Писаревской,Gunverse,GU ai-3849,37,390905,191919.0,198986.0,103.68
,2022-10-01,2022,202210,на Писаревской,Gunverse,GU ai-3849,30,328680,155610.0,173070.0,111.22
,2022-11-01,2022,202211,на Писаревской,Gunverse,GU ai-3849,22,225830,114114.0,111716.0,97.9
,2022-12-01,2022,202212,на Писаревской,Gunverse,GU ai-3849,26,274924,134862.0,140062.0,103.86
,2021-01-01,2021,202101,на Писаревской,Nuke,NK air-4421,34,439688,204000.0,235688.0,115.53
,2021-02-01,2021,202102,на Писаревской,Nuke,NK air-4421,21,284928,126000.0,158928.0,126.13
,2021-03-01,2021,202103,на Писаревской,Nuke,NK air-4421,17,213639,102000.0,111639.0,109.45
,2021-04-01,2021,202104,на Писаревской,Nuke,NK air-4421,32,436192,192000.0,244192.0,127.18
,2021-05-01,2021,202105,на Писаревской,Nuke,NK air-4421,40,544680,240000.0,304680.0,126.95
,2021-06-01,2021,202106,на Писаревской,Nuke,NK air-4421,38,525768,228000.0,297768.0,130.6
,2021-07-01,2021,202107,на Писаревской,Nuke,NK air-4421,40,460000,240000.0,220000.0,91.67
,2021-08-01,2021,202108,на Писаревской,Nuke,NK air-4421,34,451010,204000.0,247010.0,121.08
,2021-09-01,2021,202109,на Писаревской,Nuke,NK air-4421,36,449604,216000.0,233604.0,108.15
,2021-10-01,2021,202110,на Писаревской,Nuke,NK air-4421,30,422130,180000.0,242130.0,134.52
,2021-11-01,2021,202111,на Писаревской,Nuke,NK air-4421,21,265440,126000.0,139440.0,110.67
,2021-12-01,2021,202112,на Писаревской,Nuke,NK air-4421,25,310650,150000.0,160650.0,107.1
,2022-01-01,2022,202201,на Писаревской,Nuke,NK air-4421,37,506234,222000.0,284234.0,128.03
,2022-02-01,2022,202202,на Писаревской,Nuke,NK air-4421,23,298310,138000.0,160310.0,116.17
,2022-03-01,2022,202203,на Писаревской,Nuke,NK air-4421,19,242953,114000.0,128953.0,113.12
,2022-04-01,2022,202204,на Писаревской,Nuke,NK air-4421,35,492380,210000.0,282380.0,134.47
,2022-05-01,2022,202205,на Писаревской,Nuke,NK air-4421,44,600864,264000.0,336864.0,127.6
,2022-06-01,2022,202206,на Писаревской,Nuke,NK air-4421,42,561750,252000.0,309750.0,122.92
,2022-07-01,2022,202207,на Писаревской,Nuke,NK air-4421,44,528352,264000.0,264352.0,100.13
,2022-08-01,2022,202208,на Писаревской,Nuke,NK air-4421,37,468494,222000.0,246494.0,111.03
,2022-09-01,2022,202209,на Писаревской,Nuke,NK air-4421,39,505908,234000.0,271908.0,116.2
,2022-10-01,2022,202210,на Писаревской,Nuke,NK air-4421,33,446721,198000.0,248721.0,125.62
,2022-11-01,2022,202211,на Писаревской,Nuke,NK air-4421,23,298586,138000.0,160586.0,116.37
,2022-12-01,2022,202212,на Писаревской,Nuke,NK air-4421,28,356608,168000.0,188608.0,112.27
,2021-01-01,2021,202101,на Писаревской,Nuke,NK grou-9880,25,267250,132750.0,134500.0,101.32
,2021-02-01,2021,202102,на Писаревской,Nuke,NK grou-9880,16,171232,84960.0,86272.0,101.54
,2021-03-01,2021,202103,на Писаревской,Nuke,NK grou-9880,13,128921,69030.0,59891.0,86.76
,2021-04-01,2021,202104,на Писаревской,Nuke,NK grou-9880,23,247089,122130.0,124959.0,102.32
,2021-05-01,2021,202105,на Писаревской,Nuke,NK grou-9880,29,333587,153990.0,179597.0,116.63
,2021-06-01,2021,202106,на Писаревской,Nuke,NK grou-9880,28,291536,148680.0,142856.0,96.08
,2021-07-01,2021,202107,на Писаревской,Nuke,NK grou-9880,29,258042,153990.0,104052.0,67.57
,2021-08-01,2021,202108,на Писаревской,Nuke,NK grou-9880,25,239225,132750.0,106475.0,80.21
